id,name,city_id
150108,Kec. Aranio,150100
150806,Kec. Tanjung,150800
150112,Kec. Simpang Empat,150100
030409,Kec. Banjarmangu,030400
030406,Kec. Banjarnegara,030400
030416,Kec. Batur,030400
030405,Kec. Bawang,030400
030418,Kec. Kalibening,030400
030413,Kec. Karangkobar,030400
030408,Kec. Madukara,030400
030420,Kec. Pagedongan,030400
030414,Kec. Pagentan,030400
030419,Kec. Pandanarum,030400
030415,Kec. Pejawaran,030400
030412,Kec. Punggelan,030400
030411,Kec. Rakit,030400
040105,Kec. Bambang Lipuro,040100
040113,Kec. Banguntapan,040100
040107,Kec. Bantul,040100
030214,Kec. Ajibarang,030200
030211,Kec. Banyumas,030200
052502,Kec. Bangorejo,052500
030918,Kec. Wonosegoro,030900
032909,Kec. Banjarharjo,032900
032902,Kec. Bantarkawung,032900
032913,Kec. Bulakamba,032900
032903,Kec. Bumiayu,032900
032916,Kec. Jatibarang,032900
032912,Kec. Kersana,032900
032908,Kec. Ketanggungan,032900
032907,Kec. Larangan,032900
032910,Kec. Losari,032900
032904,Kec. Paguyangan,032900
032901,Kec. Salem,032900
032905,Kec. Sirampog,032900
032915,Kec. Songgom,032900
032911,Kec. Tanjung,032900
032906,Kec. Tonjong,032900
032914,Kec. Wanasari,032900
086003,Kec. Aur Birugo Tigo Baleh,086000
086002,Kec. Mandiangin Koto Selayan,086000
220106,Kec. Buleleng,220100
220103,Kec. Busungbiu,220100
220101,Kec. Gerokgak,220100
220108,Kec. Kubutambahan,220100
220107,Kec. Sawan,220100
220102,Kec. Seririt,220100
220105,Kec. Sukasada,220100
220109,Kec. Tejakula,220100
191104,Kec. Bontotiro,191100
030220,Kec. Baturaden,030200
191106,Kec. Kajang,191100
106007,Kec. Pelayangan,106000
191109,Kec. Kindang,191100
340213,Kec. Peso,340200
340203,Kec. Sekatak,340200
100210,Kec. Bathin II Babeko,100200
072212,Kec. Lima Puluh Pesisir,072200
140307,Kec. Teweh Baru,140300
032505,Kec. Bawang,032500
300511,Kec. Biau,300500
130407,Kec. Ambalau,130400
036105,Kec. Banjarsari,036100
280206,Kec. Banjarsari,280200
110715,Kec. Tungkal Ilir,110700
030217,Kec. Cilongok,030200
030215,Kec. Gumelar,030200
030210,Kec. Kalibagor,030200
030218,Kec. Karanglewas,030200
030219,Kec. Kedung Banteng,030200
030222,Kec. Kembaran,030200
030206,Kec. Kemranjen,030200
030201,Kec. Lumbir,030200
052525,Kec. Blimbingsari,052500
030212,Kec. Patikraja,030200
052518,Kec. Banyuwangi,052500
150313,Kec. Bakumpai,150300
150310,Kec. Barambai,150300
150308,Kec. Belawang,150300
190606,Kec. Balusu,190600
190603,Kec. Barru,190600
032502,Kec. Bandar,032500
032513,Kec. Banyuputih,032500
032511,Kec. Batang,032500
032503,Kec. Blado,032500
100107,Kec. Bajubang,100100
100103,Kec. Batin XXIV,100100
072202,Kec. Air Putih,072200
100213,Kec. Bathin III,100200
100212,Kec. Bungo Dani,100200
100203,Kec. Jujuhan,100200
100206,Kec. Pelepat,100200
180501,Kec. Biau,180500
180503,Kec. Bokat,180500
180507,Kec. Bukal,180500
180504,Kec. Bunobogu,180500
180508,Kec. Gadung,180500
180510,Kec. Karamat,180500
180502,Kec. Momunu,180500
180505,Kec. Paleleh,180500
180506,Kec. Tiloan,180500
210322,Kec. Lilialy,210300
210310,Kec. Namlea,210300
210307,Kec. Waeapo,210300
210319,Kec. Waelata,210300
210316,Kec. Waplau,210300
210903,Kec. Leksula,210900
210904,Kec. Namrole,210900
200308,Kec. Batauga,200300
200322,Kec. Batu Atas,200300
200312,Kec. Gu,200300
200324,Kec. Kadatua,200300
200311,Kec. Kapontori,200300
200313,Kec. Lakudo,200300
200333,Kec. Lapandewa,200300
200305,Kec. Lasalimu,200300
200314,Kec. Mawasangka,200300
200323,Kec. Siompu,200300
200332,Kec. Wabula,200300
072208,Kec. Nibung Hangus,072200
072210,Kec. Datuk Tanah Datar,072200
072209,Kec. Datuk Lima Puluh,072200
200331,Kec. Wolowa,200300
072211,Kec. Laut Tador,072200
201005,Kec. Bonegunu,201000
201004,Kec. Kambowa,201000
021410,Kec. Banjarsari,021400
240515,Kec. Rai Manuk,240500
031605,Kec. Cepu,031600
071806,Kec. Pergeteng-geteng Sengkut,071800
130801,Kec. Sungai Raya,130800
072002,Kec. Sianjur Mula Mula,072000
072392,Kec. Padang Bolak Tenggara,072300
072391,Kec. Halongonan Timur,072300
050118,Kec. Tambak,050100
090217,Kec. Talang Muandau,090200
250999,Kec. Yaro ,250900
061903,Kec. Bandar,061900
021433,Kec. Purwadadi,021400
020607,Kec. Cidolog,020600
120709,Kec. Sukadana,120700
131203,Kec. Sukadana,131200
056020,Kec. Tambaksari,056000
022011,Kec. Campaka,022000
280204,Kec. Cibeber,280200
286004,Kec. Cibeber,286000
022205,Kec. Kedung Waringin,022200
130817,Kec. Tujuh Belas,130800
030216,Kec. Pekuncen,030200
030213,Kec. Purwojati,030200
030224,Kec. Purwokerto Selatan,030200
030227,Kec. Purwokerto Utara,030200
030204,Kec. Rawalo,030200
030223,Kec. Sokaraja,030200
030209,Kec. Somagede,030200
030221,Kec. Sumbang,030200
030207,Kec. Sumpiuh,030200
030208,Kec. Tambak,030200
090216,Kec. Bathin Solapan,090200
030202,Kec. Wangon,030200
090214,Kec. Bandar Laksamana,090200
052506,Kec. Cluring,052500
022209,Kec. Babelan,022200
022223,Kec. Bojong Mangu,022200
022214,Kec. Cabangbungin,022200
022207,Kec. Cibitung,022200
061908,Kec. Bener Kelipah,061900
090206,Kec. Bantan,090200
090205,Kec. Bengkalis,090200
090207,Kec. Bukit Batu,090200
130804,Kec. Bengkayang,130800
260322,Kec. Air Nipis,260300
260319,Kec. Bunga Mas,260300
021434,Kec. Baregbeg,021400
021413,Kec. Cidolog,021400
021423,Kec. Cihaurbeuti,021400
021414,Kec. Cimaragas,021400
021416,Kec. Cisaga,021400
021428,Kec. Kawali,021400
021411,Kec. Lakbok,021400
021435,Kec. Lumbung,021400
021412,Kec. Pamarican,021400
021427,Kec. Panawangan,021400
021429,Kec. Panjalu,021400
021430,Kec. Panumbangan,021400
021419,Kec. Rajadesa,021400
021418,Kec. Rancah,021400
021424,Kec. Sadananya,021400
021432,Kec. Sindangkasih,021400
021420,Kec. Sukadana,021400
021431,Kec. Sukamantri,021400
021417,Kec. Tambaksari,021400
020701,Kec. Agrabinta,020700
020711,Kec. Campaka,020700
020726,Kec. Campaka Mulya,020700
020720,Kec. Cianjur,020700
020712,Kec. Cibeber,020700
230613,Kec. Mada pangga,230600
076702,Kec. Gunungsitoli Alooa,076700
260120,Kec. Giri Mulia,260100
160304,Kec. Pulau Derawan,160300
020646,Kec. Cimanggu,020600
280102,Kec. Cimanggu,280100
021135,Kec. Sukaresmi,021100
280132,Kec. Sukaresmi,280100
056019,Kec. Genteng,056000
050716,Kec. Glagah,050700
280212,Kec. Cipanas,280200
021137,Kec. Karangtengah,021100
031206,Kec. Karangtengah,031200
121001,Kec. Pagelaran,121000
051813,Kec. Pagelaran,051800
280111,Kec. Pagelaran,280100
072114,Kec. Serbajadi,072100
052507,Kec. Gambiran,052500
052510,Kec. Genteng,052500
052519,Kec. Giri,052500
052508,Kec. Glenmore,052500
052513,Kec. Kabat,052500
052509,Kec. Kalibaru,052500
052520,Kec. Kalipuro,052500
052522,Kec. Licin,052500
260910,Kec. Bang Haji,260900
160315,Kec. Biatan,160300
250215,Kec. Ainando Padaido,250200
250210,Kec. Biak Barat,250200
250205,Kec. Biak Kota,250200
250204,Kec. Biak Timur,250200
250208,Kec. Biak Utara,250200
250219,Kec. Bondifuar,250200
250213,Kec. Bruyandori,250200
230604,Kec. Belo,230600
230602,Kec. Bolo,230600
020703,Kec. Cidaun,020700
020729,Kec. Cijati,020700
020727,Kec. Cikadu,020700
020724,Kec. Cikalong Kulon,020700
020714,Kec. Cilaku,020700
020731,Kec. Cipanas,020700
020717,Kec. Ciranjang,020700
020721,Kec. Cugenang,020700
020730,Kec. Gekbrong,020700
260127,Kecamatan Marga Sakti Sebelat,260100
260128,Kecamatan Pinang Raya,260100
020732,Kec. Haurwangi,020700
020707,Kec. Kadupandak,020700
020719,Kec. Karang Tengah,020700
020728,Kec. Leles,020700
020718,Kec. Mande,020700
020704,Kec. Naringgul,020700
020710,Kec. Pagelaran,020700
020733,Kec. Pasirkuda,020700
020702,Kec. Sindang Barang,020700
020715,Kec. Sukaluyu,020700
020709,Kec. Sukanagara,020700
020723,Kec. Sukaresmi,020700
020708,Kec. Takokak,020700
020706,Kec. Tanggeung,020700
020713,Kec. Warungkondang,020700
030116,Kec. Adipala,030100
030111,Kec. Bantarsari,030100
030104,Kec. Cimanggu,030100
250217,Kec. Andey,250200
030106,Kec. Cipari,030100
030101,Kec. Dayeuhluhur,030100
030110,Kec. Gandrungmangu,030100
030114,Kec. Jeruklegi,030100
030105,Kec. Karangpucung,030100
030112,Kec. Kawunganten,030100
160303,Kec. Biduk Biduk,160300
076601,Kec. Padang Sidimpuan Selatan,076600
076606,Kec. Angkola Julu,076600
076603,Kec. Batu Nadua,076600
076604,Kec. Hutaimbaru,076600
080411,Kec. IX Koto Sungai Lasi,080400
080812,Kec. Lubuk Tarok,080800
241212,Kec. Kahaungu Eti,241200
241213,Kec. Matawai La Pawu,241200
251907,Kec. Pantai Timur Bagian Barat,251900
230110,Kec. Kuripan,230100
052505,Kec. Muncar,052500
052501,Kec. Pesanggaran,052500
052503,Kec. Purwoharjo,052500
052512,Kec. Rogojampi,052500
052515,Kec. Sempu,052500
052524,Kec. Siliragung,052500
052514,Kec. Singojuruh,052500
052516,Kec. Songgon,052500
052511,Kec. Srono,052500
052504,Kec. Tegaldlimo,052500
052523,Kec. Tegalsari,052500
052521,Kec. Wongsorejo,052500
150317,Kec. Jejangkit,150300
150316,Kec. Kuripan,150300
150307,Kec. Mandastana,150300
150314,Kec. Marabahan,150300
150311,Kec. Rantau Badauh,150300
150315,Kec. Tabukan,150300
150301,Kec. Tabunganen,150300
150302,Kec. Tamban,150300
150309,Kec. Wanaraya,150300
140201,Kec. Dusun Hilir,140200
140210,Kec. Dusun Selatan,140200
140211,Kec. Dusun Utara,140200
140212,Kec. Gunung Bintang Awai,140200
251917,Kec. Sobey,251900
140202,Kec. Jenamas,140200
140209,Kec. Karau Kuala,140200
141305,Kec. Dusun Tengah,141300
141301,Kec. Dusun Timur,141300
141310,Kec. Karusen Janang,141300
141307,Kec. Paju Epat,141300
141309,Kec. Paku,141300
141303,Kec. Patangkep Tutui,141300
141306,Kec. Pematang Karau,141300
141308,Kec. Raren Batuah,141300
140303,Kec. Gunung Purei,140300
140302,Kec. Gunung Timang,140300
140306,Kec. Lahei,140300
140309,Kec. Lahei Barat,140300
230612,Kec. Ambalawi,230600
040207,Kec. Depok,040200
051913,Kec. Gempol,051900
076602,Kec. Padang Sidimpuan Utara,076600
076605,Kec. Padang Sidimpuan Tenggara,076600
310109,Kec. Seri Kuala Lobam,310100
020533,Kec. Klapanunggal,020500
051518,Kec. Sanankulon,051500
031610,Kec. Kota Blora,031600
020511,Kec. Cisarua,020500
022010,Kec. Purwakarta,022000
052416,Kec. Jombang,052400
050413,Kec. Jombang,050400
070215,Kec. Gebang,070200
030614,Kec. Gebang,030600
021802,Kec. Kroya,021800
052703,Kec. Sampang,052700
286101,Kec. Ciledug,286100
140308,Kec. Teweh Selatan,140300
140305,Kec. Teweh Tengah,140300
140304,Kec. Teweh Timur,140300
190605,Kec. Mallusetasi,190600
190607,Kec. Pujananting,190600
310108,Kec. Bintan Pesisir,310100
310110,Kec. Bintan Timur,310100
310101,Kec. Bintan Utara,310100
051505,Kec. Binangun,051500
031611,Kec. Banjarejo,031600
031608,Kec. Bogorejo,031600
020514,Kec. Babakan Madang,020500
020509,Kec. Caringin,020500
020516,Kec. Cariu,020500
020505,Kec. Ciampea,020500
020510,Kec. Ciawi,020500
020521,Kec. Cibinong,020500
020504,Kec. Cibungbulang,020500
020538,Kec. Cigombong,020500
020527,Kec. Cigudeg,020500
050510,Kec. Baureno,050500
050505,Kec. Bubulan,050500
030108,Kec. Kedungreja,030100
030115,Kec. Kesugihan,030100
030119,Kec. Kroya,030100
030103,Kec. Majenang,030100
030117,Kec. Maos,030100
030121,Kec. Nusawungu,030100
030109,Kec. Patimuan,030100
030118,Kec. Sampang,030100
030107,Kec. Sidareja,030100
030102,Kec. Wanareja,030100
286003,Kec. Cilegon,286000
286008,Kec. Citangkil,286000
286001,Kec. Ciwandan,286000
286007,Kec. Jombang,286000
286002,Kec. Pulomerak,286000
286006,Kec. Purwakarta,286000
021704,Kec. Babakan,021700
021710,Kec. Beber,021700
021702,Kec. Ciledug,021700
021731,Kec. Depok,021700
021726,Kec. Dukupuntang,021700
021730,Kec. Gebang,021700
021723,Kec. Gegesik,021700
021740,Kec. Gempol,021700
021743,Kec. Jamblang,021700
021728,Kec. Kaliwedi,021700
021718,Kec. Kapetakan,021700
021705,Kec. Karang Sembung,021700
020522,Kec. Bojong Gede,020500
300110,Kec. Botumoito,300100
106005,Kec. Telanai Pura,106000
021733,Kec. Karangwareng,021700
060613,Kec. Pantee Ceureumen,060600
060118,Kec. Baitussalam,060100
060108,Kec. Montasik,060100
200720,Kec. Tontonunu,200700
200717,Kec. Kep. Masaloka Raya,200700
060106,Kec. Darussalam,060100
200721,Kec. Lantari Jaya,200700
253105,Kec. Megambilis,253100
031404,Kec. Kedawung,031400
060107,Kec. Kuta Baro,060100
022004,Kec. Plered,022000
060116,Kec. Lembah Seulawah,060100
060105,Kec. Mesjid Raya,060100
031701,Kec. Sumber,031700
052002,Kec. Sumber,052000
022109,Kec. Lemahabang,022100
280404,Kec. Pabuaran,280400
190604,Kec. Soppeng Riaja,190600
190601,Kec. Tanete Riaja,190600
190602,Kec. Tanete Rilau,190600
316008,Kec. Galang,316000
316005,Kec. Lubuk Baja,316000
020609,Kec. Pabuaran,020600
021910,Kec. Pabuaran,021900
031101,Kec. Weru,031100
316007,Kec. Nongsa,316000
316013,Kec. Sagulung,316000
050513,Kec. Balen,050500
050516,Kec. Bojonegoro,050500
170130,Kec. Bilalang,170100
170110,Kec. Bolaang,170100
170133,Kec. Bolaang Timur,170100
170802,Kec. Bolaang Itang Timur,170800
052217,Kec. Cermee,052200
190721,Kec. Ajangale,190700
190720,Kec. Amali,190700
190718,Kec. Awangpone,190700
190711,Kec. Barebbo,190700
190715,Kec. Bengo,190700
021732,Kec. Kedawung,021700
021719,Kec. Klangenan,021700
021706,Kec. Lemah Abang,021700
021709,Kec. Mundu,021700
021725,Kec. Pabedilan,021700
021737,Kec. Pabuaran,021700
171206,Kec. Helumo,171200
021713,Kec. Palimanan,021700
021729,Kec. Pangenan,021700
021727,Kec. Panguragan,021700
021736,Kec. Pasaleman,021700
021739,Kec. Plered,021700
021714,Kec. Plumbon,021700
021707,Kec. Sedong,021700
021712,Kec. Sumber,021700
021742,Kec. Suranenggala,021700
021701,Kec. Waled,021700
021715,Kec. Weru,021700
026301,Kec. Harjamukti,026300
026305,Kec. Kejaksan,026300
026304,Kec. Kesambi,026300
026302,Kec. Lemahwungkuk,026300
026303,Kec. Pekalipan,026300
070504,Kec. Parbuluan,070500
070503,Kec. Sidikalang,070500
070516,Kec. Sitinjo,070500
070505,Kec. Sumbul,070500
253504,Kec. Bowobado,253500
253505,Kec. Kapiraya,253500
270203,Kec. Weda,270200
060123,Kec. Blang Bintang,060100
171201,Kec. Bolaang Uki,171200
076021,Kec. Medan Kota Belawan,076000
100211,Kec. Muko Muko Batin VII,100200
191105,Kec. Herlang,191100
200330,Kec. Siontapia,200300
210905,Kec. Waesama,210900
251318,Kec. Ki,251300
031309,Kec. Karanganyar,031300
050408,Kec. Wonosalam,050400
016403,Kec. Cipayung,016400
051914,Kec. Beji,051900
070109,Kec. Bangun Purba,070100
030314,Kec. Karanganyar,030300
032607,Kec. Karanganyar,032600
050917,Kec. Karanganyar,050900
051205,Kec. Kebonagung,051200
030310,Kec. Bojongsari,030300
030809,Kec. Sawangan,030800
220104,Kec. Banjar,220100
316002,Kec. Sekupang,316000
032507,Kec. Gringsing,032500
032515,Kec. Kandeman,032500
032508,Kec. Limpung,032500
190723,Kec. Cenrana,190700
300409,Kec. Bone,300400
300410,Kec. Bone Raya,300400
300404,Kec. Bonepantai,300400
300417,Kec. Bulawa,300400
030902,Kec. Ampel,030900
030916,Kec. Andong,030900
030909,Kec. Banyudono,030900
030905,Kec. Boyolali,030900
030903,Kec. Cepogo,030900
030920,Kec. Gladagsari,030900
032917,Kec. Brebes,032900
030922,Kec. Wonosamodro,030900
100216,Kec. Bathin II Pelayang,100200
100214,Kec. Bathin III Ulu,100200
210901,Kec. Ambalau,210900
021415,Kec. Cijeungjing,021400
253501,Kec. Tigi,253500
070104,Kec. KutaIimbaru,070100
070121,Kec. Patumbak,070100
070103,Kec. Sibolangit,070100
070123,Kec. Sunggal,070100
032106,Kec. Bonang,032100
032107,Kec. Demak,032100
032109,Kec. Dempet,032100
032110,Kec. Gajah,032100
032103,Kec. Guntur,032100
032111,Kec. Karanganyar,032100
032102,Kec. Karangawen,032100
032114,Kec. Kebonagung,032100
026605,Kec. Beji,026600
026611,Kec. Bojongsari,026600
026608,Kec. Cilodong,026600
026604,Kec. Cimanggis,026600
026609,Kec. Cinere,026600
021438,Kec. Banjaranyar,021400
026607,Kec. Cipayung,026600
026606,Kec. Limo,026600
026601,Kec. Sawangan,026600
026610,Kec. Tapos,026600
081210,Kec. Asam Jujuhan,081200
081203,Kec. Sitiung,081200
081206,Kec. Timpeh,081200
081208,Kec. Tiumang,081200
253404,Kec. Dogiyai,253400
253406,Kec. Kamu,253400
251314,Kec. Ambatkwi,251300
253403,Kec. Mapia,253400
230502,Kec. Dompu,230500
230501,Kec. Hu`u,230500
230505,Kec. Kempo,230500
076202,Kec. Rambutan,076200
230504,Kec. Kilo,230500
230507,Kec. Pajo,230500
230506,Kec. Pekat,230500
021735,Kec. Gunung Jati,021700
320108,Kec. Kramongmongga,320100
022015,Kec. Cibatu,022000
051016,Kec. Karas,051000
020722,Kec. Pacet,020700
280112,Kec. Labuan,280100
022125,Kec. Kotabaru,022100
111105,Kec. Tebing Tinggi,111100
021722,Kec. Susukan,021700
030120,Kec. Binangun,030100
021724,Kec. Susukan Lebak,021700
021421,Kec. Ciamis,021400
021422,Kec. Cikoneng,021400
021425,Kec. Cipaku,021400
021426,Kec. Jatinagara,021400
020725,Kec. Bojong Picung,020700
021720,Kec. Arjawinangun,021700
021708,Kec. Astana Japura,021700
230503,Kec. Woja,230500
180213,Kec. Balaesang,180200
180237,Kec. Balaesang Tanjung,180200
180208,Kec. Banawa,180200
180224,Kec. Banawa Selatan,180200
180233,Kec. Banawa Tengah,180200
180209,Kec. Labuan,180200
180227,Kec. Pinembani,180200
180210,Kec. Sindue,180200
180212,Kec. Sirenja,180200
180216,Kec. Sojol,180200
180225,Kec. Tanantovea,180200
096201,Kec. Bukit Kapur,096200
111103,Kec. Pendopo,111100
111109,Kec. Saling,111100
240917,Kec. Detukeli,240900
240907,Kec. Detusoko,240900
240902,Kec. Ende,240900
240915,Kec. Kelimutu,240900
240922,Kec. Lepembusu Kelisoke,240900
240916,Kec. Lio Timur,240900
240909,Kec. Maukaro,240900
240906,Kec. Maurole,240900
240901,Kec. Nangapanda,240900
240904,Kec. Ndona,240900
240918,Kec. Ndori,240900
240910,Kec. Wewaria,240900
240911,Kec. Wolojita,240900
240905,Kec. Wolowaru,240900
191605,Kec. Alla,191600
191604,Kec. Anggeraja,191600
191603,Kec. Baraka,191600
191612,Kec. Baroko,191600
191606,Kec. Bungin,191600
191610,Kec. Buntu Batu,191600
191607,Kec. Cendana,191600
191608,Kec. Curio,191600
191602,Kec. Enrekang,191600
191601,Kec. Maiwa,191600
191609,Kec. Malua,191600
191611,Kec. Masalle,191600
320103,Kec. Fak-fak,320100
320102,Kec. Karas,320100
320113,Kec. Arguni,320100
320114,Kec. Mbahamdandara,320100
320116,Kec. Furwagi,320100
320115,Kec. Kayauni,320100
320117,Kec. Tomage,320100
320106,Kec. Kokas,320100
240717,Kec. Adonara,240700
240706,Kec. Adonara Barat,240700
240718,Kec. Adonara Tengah,240700
240707,Kec. Adonara Timur,240700
240703,Kec. Larantuka,240700
240708,Kec. Titehena,240700
240701,Kec. Wulang Gitang,240700
021113,Kec. Banjarwangi,021100
021115,Kec. Bayongbong,021100
021103,Kec. Bungbulang,021100
021108,Kec. Cibalong,021100
021141,Kec. Cigedug,021100
021134,Kec. Cihurip,021100
021112,Kec. Cikajang,021100
021106,Kec. Cikelet,021100
021114,Kec. Cilawu,021100
021102,Kec. Cisewu,021100
320109,Kec. Bomberay,320100
021826,Kec. Terisi,021800
140611,Kec. Sanaman Mantikei,140600
270517,Kec. Kepulauan Botang Lomang,270500
022560,KEC. PARIGI,022500
180802,Kec. Parigi,180800
021813,Kec. Jatibarang,021800
050116,Kec. Ujung Pangkah,050100
050101,Kec. Wringin Anom,050100
021107,Kec. Pameungpeuk,021100
021023,Kec. Pamulihan,021000
021133,Kec. Caringin,021100
021124,Kec. Leles,021100
090504,Kec. Tanah Merah,090500
021123,Kec. Banyuresmi,021100
021129,Kec. Blubur Limbangan,021100
021126,Kec. Cibatu,021100
021127,Kec. Cibiuk,021100
021109,Kec. Cisompet,021100
021116,Kec. Cisurupan,021100
021128,Kec. Kadungora,021100
021120,Kec. Karangpawitan,021100
021138,Kec. Kersamanah,021100
021125,Kec. Leuwigoong,021100
021131,Kec. Malangbong,021100
021132,Kec. Mekarmukti,021100
021105,Kec. Pakenjeng,021100
021104,Kec. Pamulihan,021100
021143,Kec. Pangatikan,021100
021136,Kec. Pasirwangi,021100
021110,Kec. Peundeuy,021100
021117,Kec. Samarang,021100
021130,Kec. Selaawi,021100
021111,Kec. Singajaya,021100
021142,Kec. Sucinaraja,021100
021122,Kec. Sukawening,021100
021101,Kec. Talegong,021100
021121,Kec. Wanaraja,021100
061809,Kec. Blang Pegayon,061800
220503,Kec. Gianyar,220500
220507,Kec. Payangan,220500
220501,Kec. Sukawati,220500
220506,Kec. Tegallalang,220500
220505,Kec. Ubud,220500
300222,Kec. Asparaga,300200
300202,Kec. Batudaa,300200
300201,Kec. Batudaa Pantai,300200
300225,Kec. Bilato,300200
300220,Kec. Biluhu,300200
300210,Kec. Bongomeme,300200
300227,Kec. Dungaliyo,300200
300207,Kec. Limboto,300200
300216,Kec. Mootilango,300200
300211,Kec. Pulubala,300200
300221,Kec. Tabongo,300200
300208,Kec. Telaga,300200
300203,Kec. Tibawa,300200
300223,Kec. Tilango,300200
300215,Kec. Tolangohula,300200
306005,Kec. Dungingi,306000
306009,Kec. Hulontalangi,306000
306007,Kec. Sipatana,306000
300501,Kec. Anggrek,300500
300502,Kec. Atinggola,300500
300503,Kec. Kwandang,300500
300509,Kec. Monano,300500
300504,Kec. Sumalata,300500
300505,Kec. Tolinggula,300500
190302,Kec. Bajeng,190300
190318,Kec. Bajeng Barat,190300
190310,Kec. Barombong,190300
190311,Kec. Biring Bulu,190300
190305,Kec. Bontomarannu,190300
190301,Kec. Bontonompo,190300
190316,Kec. Bontonompo Selatan,190300
253698,Kec. Tomosiga,253600
253697,Kec. Ugimba,253600
190313,Kec. Manuju,190300
190303,Kec. Pallangga,190300
190306,Kec. Parang Loe,190300
190317,Kec. Parigi,190300
130528,Kec. Jongkong,130500
130530,Kec. Pengkadan,130500
140606,Kec. Tewang Sangalang Garing,140600
250884,Kec. Piramid,250800
250860,Kec. Hubikosi,250800
030203,Kec. Jatilawang,030200
030205,Kec. Kebasen,030200
250869,Kec. Taelarek,250800
250127,Kec. Namblong,250100
250129,Kec. Ebungfau,250100
031508,Kec. Gabus,031500
052426,Kec. Sumberjambe,052400
030806,Kec. Dukun,030800
110611,Kec. Purwodadi,110600
270306,Kec. Jailolo,270300
030603,Kec. Purwodadi,030600
190315,Kec. Pattallassang,190300
190307,Kec. Tinggi Moncong,190300
050106,Kec. Benjeng,050100
050112,Kec. Bungah,050100
050105,Kec. Cerme,050100
050102,Kec. Driyorejo,050100
050114,Kec. Dukun,050100
050110,Kec. Gresik,050100
050109,Kec. Kebomas,050100
050103,Kec. Kedamean,050100
050111,Kec. Manyar,050100
130520,Kec. Badau,130500
050104,Kec. Menganti,050100
050115,Kec. Panceng,050100
050117,Kec. Sangkapura,050100
050113,Kec. Sidayu,050100
031514,Kec. Brati,031500
031505,Kec. Geyer,031500
031516,Kec. Godong,031500
190408,Kec. Pattallassang,190400
031512,Kec. Grobogan,031500
190504,Kec. Batang,190500
031517,Kec. Gubug,031500
031502,Kec. Karangrayung,031500
031501,Kec. Kedungjati,031500
051901,Kec. Purwodadi,051900
031515,Kec. Klambu,031500
031509,Kec. Ngaringan,031500
031503,Kec. Penawangan,031500
031506,Kec. Pulokulon,031500
031513,Kec. Purwodadi,031500
320728,Kec. Wemak,320700
031519,Kec. Tanggungharjo,031500
031511,Kec. Tawangharjo,031500
031518,Kec. Tegowanu,031500
031504,Kec. Toroh,031500
031510,Kec. Wirosari,031500
040317,Kec. Girisubo,040300
040308,Kec. Karangmojo,040300
040313,Kec. Nglipar,040300
040302,Kec. Paliyan,040300
040301,Kec. Panggang,040300
040311,Kec. Patuk,040300
040310,Kec. Playen,040300
040307,Kec. Ponjong,040300
040305,Kec. Rongkop,040300
040306,Kec. Semanu,040300
040315,Kec. Semin,040300
040304,Kec. Tepus,040300
141002,Kec. Kurun,141000
141005,Kec. Manuhing,141000
141004,Kec. Rungan,141000
141001,Kec. Tewah,141000
270303,Kec. Ibu,270300
270304,Kec. Loloda,270300
270302,Kec. Sahu,270300
270504,Kec. Bacan,270500
270503,Kec. Bacan Barat,270500
270522,Kec. Bacan Barat Utara,270500
270516,Kec. Bacan Selatan,270500
270502,Kec. Bacan Timur,270500
250818,Kec. Asologaima,250800
270518,Kec. Bacan Timur Selatan,270500
270519,Kec. Bacan Timur Tengah,270500
270508,Kec. Kayoa,270500
270505,Kec. Obi,270500
270206,Kec. Patani,270200
022121,Kec. Majalaya,022100
081006,Kec. Siberut Barat Daya,081000
100517,Kec. Depati Tujuh,100500
070313,Kec. Barusjahe,070300
070311,Kec. Tigapanah,070300
032417,Kec. Kota Kendal,032400
170410,Kec. Tanpa Namma,170400
191310,Kec. Pasimasunggu Timur,191300
252005,Kec. Skanto,252000
270604,Kec. Maba,270600
270603,Kec. Wasile,270600
270404,Kec. Galela,270400
270403,Kec. Kao,270400
270409,Kec. Malifut,270400
252008,Kec. Arso Barat,252000
270401,Kec. Tobelo,270400
150504,Kec. Angkinang,150500
150505,Kec. Kandangan,150500
150502,Kec. Loksado,150500
150507,Kec. Simpur,150500
150605,Kec. Barabai,150600
150604,Kec. Batang Alai Selatan,150600
032308,Kec. Kandangan,032300
150610,Kec. Batang Alai Timur,150600
150609,Kec. Batang Alai Utara,150600
150602,Kec. Batu Benawa,150600
150603,Kec. Hantakan,150600
150601,Kec. Haruyan,150600
150611,Kec. Limpasu,150600
150608,Kec. Pandawan,150600
150704,Kec. Amuntai Selatan,150700
150705,Kec. Amuntai Tengah,150700
150707,Kec. Amuntai Utara,150700
051323,Kec. Kandangan,051300
150702,Kec. Babirik,150700
150706,Kec. Banjang,150700
150708,Kec. Paminggir,150700
071908,Kec. Bakti Raja,071900
071901,Kec. Pakkat,071900
071907,Kec. Paranginan,071900
071905,Kec. Parlilitan,071900
071906,Kec. Pollung,071900
252011,Kec. Yaffi,252000
252009,Kec. Kaisenar,252000
116009,Kec. Kemuning,116000
090508,Kec. Batang Tuaka,090500
252010,Kec. Mannem,252000
090518,Kec. Concong,090500
090503,Kec. Enok,090500
090510,Kec. Gaung,090500
090512,Kec. Kateman,090500
